date,nav,fund_code
2017-01-01,38.3425,AOA
2017-02-01,39.2736,AOA
2017-03-01,39.7432,AOA
2017-04-01,40.2604,AOA
2017-05-01,41.0971,AOA
2017-06-01,41.3205,AOA
2017-07-01,41.879,AOA
2017-08-01,42.4032,AOA
2017-09-01,43.0785,AOA
2017-10-01,43.6896,AOA
2017-11-01,44.5354,AOA
2017-12-01,43.4468,AOA
2018-01-01,46.9976,AOA
2018-02-01,45.2309,AOA
2018-03-01,44.7955,AOA
2018-04-01,44.7703,AOA
2018-05-01,45.082,AOA
2018-06-01,44.8385,AOA
2018-07-01,45.5606,AOA
2018-08-01,46.2996,AOA
2018-09-01,46.2912,AOA
2018-10-01,43.2407,AOA
2018-11-01,44.0283,AOA
2018-12-01,41.2659,AOA
2019-01-01,44.2708,AOA
2019-02-01,45.1612,AOA
2019-03-01,45.8204,AOA
2019-04-01,46.9933,AOA
2019-05-01,44.9936,AOA
2019-06-01,47.3729,AOA
2019-07-01,46.8404,AOA
2019-08-01,46.8307,AOA
2019-09-01,47.6462,AOA
2019-10-01,48.4791,AOA
2019-11-01,49.5634,AOA
2019-12-01,50.4861,AOA
2020-01-01,50.4143,AOA
2020-02-01,47.3128,AOA
2020-03-01,41.6986,AOA
2020-04-01,45.1691,AOA
2020-05-01,47.1714,AOA
2020-06-01,48.3882,AOA
2020-07-01,50.037,AOA
2020-08-01,52.8044,AOA
2020-09-01,51.4732,AOA
2020-10-01,50.3461,AOA
2020-11-01,55.3695,AOA
2020-12-01,57.1137,AOA
2021-01-01,57.3135,AOA
2021-02-01,58.3884,AOA
2021-03-01,59.9561,AOA
2021-04-01,61.8731,AOA
2021-05-01,62.902,AOA
2021-06-01,63.3955,AOA
2021-07-01,63.584,AOA
2021-08-01,65.2198,AOA
2021-09-01,62.9823,AOA
2021-10-01,65.3912,AOA
2021-11-01,64.3136,AOA
2021-12-01,65.8417,AOA
2022-01-01,63.7984,AOA
2022-02-01,62.1399,AOA
2022-03-01,62.8233,AOA
2022-04-01,58.3034,AOA
2022-05-01,58.7831,AOA
2022-06-01,54.7089,AOA
2022-07-01,57.5225,AOA
2022-08-01,55.7417,AOA
2022-09-01,51.0889,AOA
2022-10-01,53.512,AOA
2022-11-01,57.6368,AOA
2022-12-01,55.2422,AOA
2023-01-01,59.2862,AOA
2023-02-01,57.4997,AOA
2023-03-01,59.1652,AOA
2023-04-01,59.7048,AOA
2023-05-01,59.2055,AOA
2023-06-01,61.9021,AOA
2023-07-01,63.1898,AOA
2023-08-01,62.1737,AOA
2023-09-01,59.6916,AOA
2023-10-01,57.9711,AOA
2023-11-01,62.7454,AOA
2023-12-01,65.1514,AOA
2024-01-01,65.8138,AOA
2024-02-01,67.9942,AOA
2024-03-01,69.9462,AOA
2024-04-01,67.4801,AOA
2024-05-01,70.3623,AOA
2024-06-01,71.4031,AOA
2024-07-01,72.3292,AOA
2024-08-01,74.4108,AOA
2024-09-01,75.9017,AOA
2024-10-01,73.8914,AOA
2024-11-01,76.5855,AOA
2024-12-01,73.941,AOA
2025-01-01,76.4612,AOA
2025-02-01,76.5489,AOA
2025-03-01,74.5511,AOA
2025-04-01,74.707,AOA
2025-05-01,78.3502,AOA
2025-06-01,81.5069,AOA
2025-07-01,81.5948,AOA
2025-08-01,84.2161,AOA
2025-09-01,86.786,AOA
2025-10-01,88.0266,AOA
2025-11-01,88.6258,AOA
2025-12-01,88.4381,AOA
2026-01-01,91.5852,AOA
2026-02-01,93.0905,AOA
2026-03-01,88.2157,AOA
2026-04-01,94.41,AOA
