date,nav,fund_code
2004-09-01,29.6543,QQQ
2004-10-01,31.1396,QQQ
2004-11-01,33.013,QQQ
2004-12-01,33.6881,QQQ
2005-01-01,31.8638,QQQ
2005-02-01,31.7105,QQQ
2005-03-01,31.1567,QQQ
2005-04-01,29.802,QQQ
2005-05-01,32.4431,QQQ
2005-06-01,31.3356,QQQ
2005-07-01,33.7523,QQQ
2005-08-01,33.2406,QQQ
2005-09-01,33.6499,QQQ
2005-10-01,33.1468,QQQ
2005-11-01,35.1679,QQQ
2005-12-01,34.4601,QQQ
2006-01-01,35.9024,QQQ
2006-02-01,35.133,QQQ
2006-03-01,35.8425,QQQ
2006-04-01,35.7992,QQQ
2006-05-01,33.2073,QQQ
2006-06-01,33.1645,QQQ
2006-07-01,31.7573,QQQ
2006-08-01,33.2725,QQQ
2006-09-01,34.7961,QQQ
2006-10-01,36.4692,QQQ
2006-11-01,37.7196,QQQ
2006-12-01,36.9659,QQQ
2007-01-01,37.7913,QQQ
2007-02-01,37.1567,QQQ
2007-03-01,37.3283,QQQ
2007-04-01,39.4369,QQQ
2007-05-01,40.6811,QQQ
2007-06-01,40.8441,QQQ
2007-07-01,40.8159,QQQ
2007-08-01,41.9667,QQQ
2007-09-01,44.1479,QQQ
2007-10-01,47.2811,QQQ
2007-11-01,44.0849,QQQ
2007-12-01,44.0076,QQQ
2008-01-01,38.8155,QQQ
2008-02-01,36.9406,QQQ
2008-03-01,37.6028,QQQ
2008-04-01,40.6362,QQQ
2008-05-01,43.0463,QQQ
2008-06-01,38.8803,QQQ
2008-07-01,39.1572,QQQ
2008-08-01,39.7257,QQQ
2008-09-01,33.5153,QQQ
2008-10-01,28.3491,QQQ
2008-11-01,25.0996,QQQ
2008-12-01,25.634,QQQ
2009-01-01,25.0842,QQQ
2009-02-01,23.7635,QQQ
2009-03-01,26.1718,QQQ
2009-04-01,29.639,QQQ
2009-05-01,30.5901,QQQ
2009-06-01,31.4547,QQQ
2009-07-01,34.151,QQQ
2009-08-01,34.6531,QQQ
2009-09-01,36.5749,QQQ
2009-10-01,35.4925,QQQ
2009-11-01,37.7454,QQQ
2009-12-01,39.6431,QQQ
2010-01-01,37.1401,QQQ
2010-02-01,38.85,QQQ
2010-03-01,41.801,QQQ
2010-04-01,42.7841,QQQ
2010-05-01,39.6213,QQQ
2010-06-01,37.1102,QQQ
2010-07-01,39.9576,QQQ
2010-08-01,37.9078,QQQ
2010-09-01,42.8011,QQQ
2010-10-01,45.6204,QQQ
2010-11-01,45.5417,QQQ
2010-12-01,47.6138,QQQ
2011-01-01,49.0573,QQQ
2011-02-01,50.6078,QQQ
2011-03-01,50.31,QQQ
2011-04-01,51.8285,QQQ
2011-05-01,51.1968,QQQ
2011-06-01,50.0476,QQQ
2011-07-01,50.9951,QQQ
2011-08-01,48.4102,QQQ
2011-09-01,46.1506,QQQ
2011-10-01,51.0456,QQQ
2011-11-01,49.6715,QQQ
2011-12-01,49.1782,QQQ
2012-01-01,53.5223,QQQ
2012-02-01,56.9531,QQQ
2012-03-01,59.7296,QQQ
2012-04-01,59.1313,QQQ
2012-05-01,54.9683,QQQ
2012-06-01,56.8284,QQQ
2012-07-01,57.5271,QQQ
2012-08-01,60.51,QQQ
2012-09-01,60.874,QQQ
2012-10-01,57.8247,QQQ
2012-11-01,58.5815,QQQ
2012-12-01,57.985,QQQ
2013-01-01,59.8657,QQQ
2013-02-01,60.0716,QQQ
2013-03-01,61.7457,QQQ
2013-04-01,63.4589,QQQ
2013-05-01,65.7292,QQQ
2013-06-01,63.9525,QQQ
2013-07-01,68.2056,QQQ
2013-08-01,67.9355,QQQ
2013-09-01,71.0051,QQQ
2013-10-01,74.7485,QQQ
2013-11-01,77.403,QQQ
2013-12-01,79.4163,QQQ
2014-01-01,78.1379,QQQ
